,Unnamed: 0,Date, Time, Left_pos.x, Left_pos.y, Left_pos.z, Left_rot.x, Left_rot.y, Left_rot.z, EDA, BVP, TMP, combined_x, combined_y, combined_z, r_bit, r_open, r_dir_x, r_dir_y, r_dir_z, r_gaze_origin_x, r_gaze_origin_y, r_gaze_origin_z, r_pupil, r_pupil_pos, r_pupil_pos_x, r_pupil_pos_y, r_frown, r_squeeze, r_widel_bit, l_open, l_dir_x, l_dir_y, l_dir_z, l_gaze_origin_x, l_gaze_origin_y, l_gaze_origin_z, l_pupil, l_pupil_pos, l_pupil_pos_x, l_pupil_pos_y, l_frown, l_squeeze, l_wide
1070,1070,20210608, 16:22:45,0.08531594,1.249805,-0.1536034,-0.0282662,0.7137711,0.05128544, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136965.82647 7.236786, E4_Temperature 1623136964.47217 35.29,0.02230835,0.009857178,0.9996948,31,1,-0.09689331,-0.0267334,0.9949341,-35.12511,3.493896,-33.87494,3.523926,0.6510732,0.5252548,0,0,0,31,1,0.07447815,0.02586365,0.9968719,35.66685,5.537369,-31.61777,4.094711,0.3863149,0.4124202,0,0,0,
1071,1071,20210608, 16:22:45,0.08486104,1.249788,-0.1538172,-0.02870716,0.713904,0.05125521, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136965.82647 7.236786, E4_Temperature 1623136964.47217 35.29,-0.0138855,-0.03535461,0.9992676,31,1,-0.05709839,-0.05143738,0.9970398,-34.94397,3.326218,-33.61943,3.293472,0.6387682,0.5317228,0,0,0,31,1,0.08952332,0.00340271,0.9959717,35.89368,5.493744,-31.75142,4.0103,0.37647,0.4175027,0,0,0,
1072,1072,20210608, 16:22:45,0.08486104,1.249788,-0.1538172,-0.02870716,0.713904,0.05125521, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136965.82647 7.236786, E4_Temperature 1623136964.47217 35.29,-0.0138855,-0.03535461,0.9992676,31,1,-0.05709839,-0.05143738,0.9970398,-34.94397,3.326218,-33.61943,3.293472,0.6387682,0.5317228,0,0,0,31,1,0.08952332,0.00340271,0.9959717,35.89368,5.493744,-31.75142,4.0103,0.37647,0.4175027,0,0,0,
1073,1073,20210608, 16:22:45,0.08486104,1.249788,-0.1538172,-0.02870716,0.713904,0.05125521, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136965.82647 7.236786, E4_Temperature 1623136964.47217 35.29,-0.0138855,-0.03535461,0.9992676,31,1,-0.05709839,-0.05143738,0.9970398,-34.94397,3.326218,-33.61943,3.293472,0.6387682,0.5317228,0,0,0,31,1,0.08952332,0.00340271,0.9959717,35.89368,5.493744,-31.75142,4.0103,0.37647,0.4175027,0,0,0,
1074,1074,20210608, 16:22:45,0.08458924,1.249868,-0.1540442,-0.02865768,0.713904,0.05153623, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136965.99835 0.4899292, E4_Temperature 1623136964.47217 35.29,-0.01199341,-0.03634644,0.9992523,31,1,-0.04769897,-0.04821777,0.9976959,-34.9427,3.31546,-33.58743,3.296097,0.6374806,0.5313851,0,0,0,31,1,0.08906555,-0.002502441,0.9960175,35.89816,5.468292,-31.69054,3.988556,0.3764611,0.4186005,0,0,0,
1075,1075,20210608, 16:22:45,0.08458924,1.249868,-0.1540442,-0.02865768,0.713904,0.05153623, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136965.99835 0.4899292, E4_Temperature 1623136964.47217 35.29,-0.01199341,-0.03634644,0.9992523,31,1,-0.04769897,-0.04821777,0.9976959,-34.9427,3.31546,-33.58743,3.296097,0.6374806,0.5313851,0,0,0,31,1,0.08906555,-0.002502441,0.9960175,35.89816,5.468292,-31.69054,3.988556,0.3764611,0.4186005,0,0,0,
1076,1076,20210608, 16:22:45,0.08458924,1.249868,-0.1540442,-0.02865768,0.713904,0.05153623, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136965.99835 0.4899292, E4_Temperature 1623136964.47217 35.29,-0.01199341,-0.03634644,0.9992523,31,1,-0.04769897,-0.04821777,0.9976959,-34.9427,3.31546,-33.58743,3.296097,0.6374806,0.5313851,0,0,0,31,1,0.08906555,-0.002502441,0.9960175,35.89816,5.468292,-31.69054,3.988556,0.3764611,0.4186005,0,0,0,
1077,1077,20210608, 16:22:45,0.08436036,1.249852,-0.1543294,-0.02893569,0.7140549,0.05134526, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136965.99835 0.4899292, E4_Temperature 1623136964.47217 35.29,0.03440857,-0.02011108,0.9991913,31,1,-0.04824829,-0.04922485,0.9976196,-34.94305,3.312012,-33.57269,3.292679,0.6375379,0.5314919,0,0,0,31,1,0.09115601,0,0.9958344,35.90086,5.466003,-31.69232,3.968414,0.376134,0.4183708,0,0,0,
1078,1078,20210608, 16:22:45,0.08436036,1.249852,-0.1543294,-0.02893569,0.7140549,0.05134526, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136965.99835 0.4899292, E4_Temperature 1623136964.47217 35.29,0.03440857,-0.02011108,0.9991913,31,1,-0.04824829,-0.04922485,0.9976196,-34.94305,3.312012,-33.57269,3.292679,0.6375379,0.5314919,0,0,0,31,1,0.09115601,0,0.9958344,35.90086,5.466003,-31.69232,3.968414,0.376134,0.4183708,0,0,0,
1079,1079,20210608, 16:22:45,0.08436036,1.249852,-0.1543294,-0.02893569,0.7140549,0.05134526, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136965.99835 0.4899292, E4_Temperature 1623136964.47217 35.29,0.03440857,-0.02011108,0.9991913,31,1,-0.04824829,-0.04922485,0.9976196,-34.94305,3.312012,-33.57269,3.292679,0.6375379,0.5314919,0,0,0,31,1,0.09115601,0,0.9958344,35.90086,5.466003,-31.69232,3.968414,0.376134,0.4183708,0,0,0,
1080,1080,20210608, 16:22:45,0.08420968,1.249936,-0.1546088,-0.02935188,0.7141978,0.05119325, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136965.99835 0.4899292, E4_Temperature 1623136964.47217 35.29,0.03863525,-0.01878357,0.9990692,31,1,-0.04800415,-0.04884338,0.9976501,-34.94341,3.309418,-33.5641,3.317352,0.6375379,0.5314831,0,0,0,31,1,0.09176636,-0.000213623,0.9957733,35.89839,5.462357,-31.69182,3.978424,0.376134,0.4185295,0,0,0,
1081,1081,20210608, 16:22:45,0.08420968,1.249936,-0.1546088,-0.02935188,0.7141978,0.05119325, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136965.99835 0.4899292, E4_Temperature 1623136964.47217 35.29,0.03863525,-0.01878357,0.9990692,31,1,-0.04800415,-0.04884338,0.9976501,-34.94341,3.309418,-33.5641,3.317352,0.6375379,0.5314831,0,0,0,31,1,0.09176636,-0.000213623,0.9957733,35.89839,5.462357,-31.69182,3.978424,0.376134,0.4185295,0,0,0,
1082,1082,20210608, 16:22:45,0.08420968,1.249936,-0.1546088,-0.02935188,0.7141978,0.05119325, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136965.99835 0.4899292, E4_Temperature 1623136964.47217 35.29,0.03863525,-0.01878357,0.9990692,31,1,-0.04800415,-0.04884338,0.9976501,-34.94341,3.309418,-33.5641,3.317352,0.6375379,0.5314831,0,0,0,31,1,0.09176636,-0.000213623,0.9957733,35.89839,5.462357,-31.69182,3.978424,0.376134,0.4185295,0,0,0,
1083,1083,20210608, 16:22:45,0.0841217,1.249937,-0.1550015,-0.02982653,0.7144267,0.05103597, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136965.99835 0.4899292, E4_Temperature 1623136964.47217 35.29,0.04008484,-0.01797485,0.9990234,31,1,-0.04792786,-0.0478363,0.9976959,-34.94504,3.301636,-33.55156,3.293381,0.6375379,0.5314919,0,0,0,31,1,0.09132385,-0.000473023,0.9958191,35.89795,5.462173,-31.68874,3.9785,0.3762074,0.4185458,0,0,0,
1084,1084,20210608, 16:22:45,0.0841217,1.249937,-0.1550015,-0.02982653,0.7144267,0.05103597, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136965.99835 0.4899292, E4_Temperature 1623136964.47217 35.29,0.04008484,-0.01797485,0.9990234,31,1,-0.04792786,-0.0478363,0.9976959,-34.94504,3.301636,-33.55156,3.293381,0.6375379,0.5314919,0,0,0,31,1,0.09132385,-0.000473023,0.9958191,35.89795,5.462173,-31.68874,3.9785,0.3762074,0.4185458,0,0,0,
1085,1085,20210608, 16:22:45,0.0841217,1.249937,-0.1550015,-0.02982653,0.7144267,0.05103597, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136965.99835 0.4899292, E4_Temperature 1623136964.47217 35.29,0.04008484,-0.01797485,0.9990234,31,1,-0.04792786,-0.0478363,0.9976959,-34.94504,3.301636,-33.55156,3.293381,0.6375379,0.5314919,0,0,0,31,1,0.09132385,-0.000473023,0.9958191,35.89795,5.462173,-31.68874,3.9785,0.3762074,0.4185458,0,0,0,
1086,1086,20210608, 16:22:45,0.08419204,1.249928,-0.1553486,-0.03018644,0.7148263,0.05070681, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136965.99835 0.4899292, E4_Temperature 1623136964.47217 35.29,0.04008484,-0.01797485,0.9990234,31,1,-0.04792786,-0.0478363,0.9976959,-34.94504,3.301636,-33.55156,3.293381,0.6375379,0.5314919,0,0,0,31,1,0.09132385,-0.000473023,0.9958191,35.89795,5.462173,-31.68874,3.9785,0.3762074,0.4185458,0,0,0,
1087,1087,20210608, 16:22:45,0.08419204,1.249928,-0.1553486,-0.03018644,0.7148263,0.05070681, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136965.99835 0.4899292, E4_Temperature 1623136964.47217 35.29,0.04008484,-0.01797485,0.9990234,31,1,-0.04792786,-0.0478363,0.9976959,-34.94504,3.301636,-33.55156,3.293381,0.6375379,0.5314919,0,0,0,31,1,0.09132385,-0.000473023,0.9958191,35.89795,5.462173,-31.68874,3.9785,0.3762074,0.4185458,0,0,0,
1088,1088,20210608, 16:22:45,0.08419204,1.249928,-0.1553486,-0.03018644,0.7148263,0.05070681, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136965.99835 0.4899292, E4_Temperature 1623136964.47217 35.29,0.04008484,-0.01797485,0.9990234,31,1,-0.04792786,-0.0478363,0.9976959,-34.94504,3.301636,-33.55156,3.293381,0.6375379,0.5314919,0,0,0,31,1,0.09132385,-0.000473023,0.9958191,35.89795,5.462173,-31.68874,3.9785,0.3762074,0.4185458,0,0,0,
1089,1089,20210608, 16:22:45,0.08426785,1.249844,-0.1557036,-0.03050244,0.7151894,0.05045389, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136965.99835 0.4899292, E4_Temperature 1623136964.47217 35.29,0.03930664,-0.01882935,0.9990387,31,1,-0.04750061,-0.04908752,0.9976501,-34.94717,3.300461,-33.54512,3.282089,0.6375379,0.5316228,0,0,0,31,1,0.09039307,-0.000900269,0.9958954,35.89795,5.460754,-31.67598,3.978943,0.376336,0.4185458,0,0,0,
1090,1090,20210608, 16:22:45,0.08426785,1.249844,-0.1557036,-0.03050244,0.7151894,0.05045389, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136965.99835 0.4899292, E4_Temperature 1623136964.47217 35.29,0.03930664,-0.01882935,0.9990387,31,1,-0.04750061,-0.04908752,0.9976501,-34.94717,3.300461,-33.54512,3.282089,0.6375379,0.5316228,0,0,0,31,1,0.09039307,-0.000900269,0.9958954,35.89795,5.460754,-31.67598,3.978943,0.376336,0.4185458,0,0,0,
1091,1091,20210608, 16:22:45,0.08426785,1.249844,-0.1557036,-0.03050244,0.7151894,0.05045389, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136965.99835 0.4899292, E4_Temperature 1623136964.47217 35.29,0.03930664,-0.01882935,0.9990387,31,1,-0.04750061,-0.04908752,0.9976501,-34.94717,3.300461,-33.54512,3.282089,0.6375379,0.5316228,0,0,0,31,1,0.09039307,-0.000900269,0.9958954,35.89795,5.460754,-31.67598,3.978943,0.376336,0.4185458,0,0,0,
1092,1092,20210608, 16:22:45,0.08442402,1.249768,-0.1560367,-0.03046223,0.7155588,0.04996129, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136965.99835 0.4899292, E4_Temperature 1623136964.47217 35.29,0.03930664,-0.01882935,0.9990387,31,1,-0.04750061,-0.04908752,0.9976501,-34.94717,3.300461,-33.54512,3.282089,0.6375379,0.5316228,0,0,0,31,1,0.09039307,-0.000900269,0.9958954,35.89795,5.460754,-31.67598,3.978943,0.376336,0.4185458,0,0,0,
1093,1093,20210608, 16:22:45,0.08442402,1.249768,-0.1560367,-0.03046223,0.7155588,0.04996129, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136965.99835 0.4899292, E4_Temperature 1623136964.47217 35.29,0.03930664,-0.01882935,0.9990387,31,1,-0.04750061,-0.04908752,0.9976501,-34.94717,3.300461,-33.54512,3.282089,0.6375379,0.5316228,0,0,0,31,1,0.09039307,-0.000900269,0.9958954,35.89795,5.460754,-31.67598,3.978943,0.376336,0.4185458,0,0,0,
1094,1094,20210608, 16:22:45,0.08442402,1.249768,-0.1560367,-0.03046223,0.7155588,0.04996129, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136965.99835 0.4899292, E4_Temperature 1623136964.47217 35.29,0.03930664,-0.01882935,0.9990387,31,1,-0.04750061,-0.04908752,0.9976501,-34.94717,3.300461,-33.54512,3.282089,0.6375379,0.5316228,0,0,0,31,1,0.09039307,-0.000900269,0.9958954,35.89795,5.460754,-31.67598,3.978943,0.376336,0.4185458,0,0,0,
1095,1095,20210608, 16:22:45,0.08482885,1.249701,-0.1562017,-0.03042613,0.7159815,0.04957017, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.17024 -16.62157, E4_Temperature 1623136964.47217 35.29,-0.08853149,-0.07110596,0.993515,31,1,-0.08860779,-0.07113647,0.993515,-35.09082,3.214005,-33.58263,3.301605,0.6480836,0.5379048,0,0,0,31,1,0.07302856,-0.0211792,0.9971008,35.73492,5.195496,-30.9422,3.956451,0.384957,0.4243447,0,0,0,
1096,1096,20210608, 16:22:45,0.08482885,1.249701,-0.1562017,-0.03042613,0.7159815,0.04957017, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.17024 -16.62157, E4_Temperature 1623136964.47217 35.29,-0.08853149,-0.07110596,0.993515,31,1,-0.08860779,-0.07113647,0.993515,-35.09082,3.214005,-33.58263,3.301605,0.6480836,0.5379048,0,0,0,31,1,0.07302856,-0.0211792,0.9971008,35.73492,5.195496,-30.9422,3.956451,0.384957,0.4243447,0,0,0,
1097,1097,20210608, 16:22:45,0.08482885,1.249701,-0.1562017,-0.03042613,0.7159815,0.04957017, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.17024 -16.62157, E4_Temperature 1623136964.47217 35.29,-0.08853149,-0.07110596,0.993515,31,1,-0.08860779,-0.07113647,0.993515,-35.09082,3.214005,-33.58263,3.301605,0.6480836,0.5379048,0,0,0,31,1,0.07302856,-0.0211792,0.9971008,35.73492,5.195496,-30.9422,3.956451,0.384957,0.4243447,0,0,0,
1098,1098,20210608, 16:22:45,0.08508611,1.249608,-0.156589,-0.03022837,0.7161754,0.04925397, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.17024 -16.62157, E4_Temperature 1623136964.47217 35.29,-0.06105042,-0.06021118,0.9963074,31,1,-0.07168579,-0.0644989,0.9953308,-35.16061,2.984314,-32.8405,3.238953,0.6472342,0.5381544,0,0,0,31,1,0.07568359,-0.004669189,0.9971161,35.73352,5.195099,-30.99863,3.987228,0.3846039,0.4228417,0,0,0,
1099,1099,20210608, 16:22:45,0.08508611,1.249608,-0.156589,-0.03022837,0.7161754,0.04925397, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.17024 -16.62157, E4_Temperature 1623136964.47217 35.29,-0.06105042,-0.06021118,0.9963074,31,1,-0.07168579,-0.0644989,0.9953308,-35.16061,2.984314,-32.8405,3.238953,0.6472342,0.5381544,0,0,0,31,1,0.07568359,-0.004669189,0.9971161,35.73352,5.195099,-30.99863,3.987228,0.3846039,0.4228417,0,0,0,
1100,1100,20210608, 16:22:45,0.08508611,1.249608,-0.156589,-0.03022837,0.7161754,0.04925397, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.17024 -16.62157, E4_Temperature 1623136964.47217 35.29,-0.06105042,-0.06021118,0.9963074,31,1,-0.07168579,-0.0644989,0.9953308,-35.16061,2.984314,-32.8405,3.238953,0.6472342,0.5381544,0,0,0,31,1,0.07568359,-0.004669189,0.9971161,35.73352,5.195099,-30.99863,3.987228,0.3846039,0.4228417,0,0,0,
1101,1101,20210608, 16:22:45,0.08524156,1.24952,-0.1568885,-0.03014939,0.7164007,0.04880783, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.17024 -16.62157, E4_Temperature 1623136964.47217 35.29,0.07615662,-0.01448059,0.9969788,31,1,-0.07563782,-0.06448364,0.9950409,-35.16164,2.997269,-32.91756,3.262726,0.6479201,0.5384372,0,0,0,31,1,0.07618713,-0.01446533,0.9969788,35.73221,5.197159,-31.00847,3.920929,0.3846435,0.423993,0,0,0,
1102,1102,20210608, 16:22:45,0.08524156,1.24952,-0.1568885,-0.03014939,0.7164007,0.04880783, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.17024 -16.62157, E4_Temperature 1623136964.47217 35.29,0.07615662,-0.01448059,0.9969788,31,1,-0.07563782,-0.06448364,0.9950409,-35.16164,2.997269,-32.91756,3.262726,0.6479201,0.5384372,0,0,0,31,1,0.07618713,-0.01446533,0.9969788,35.73221,5.197159,-31.00847,3.920929,0.3846435,0.423993,0,0,0,
1103,1103,20210608, 16:22:45,0.08524156,1.24952,-0.1568885,-0.03014939,0.7164007,0.04880783, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.17024 -16.62157, E4_Temperature 1623136964.47217 35.29,0.07615662,-0.01448059,0.9969788,31,1,-0.07563782,-0.06448364,0.9950409,-35.16164,2.997269,-32.91756,3.262726,0.6479201,0.5384372,0,0,0,31,1,0.07618713,-0.01446533,0.9969788,35.73221,5.197159,-31.00847,3.920929,0.3846435,0.423993,0,0,0,
1104,1104,20210608, 16:22:45,0.08539128,1.249444,-0.1571032,-0.03026445,0.7167153,0.048404, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.17024 -16.62157, E4_Temperature 1623136964.47217 35.29,0.07615662,-0.01448059,0.9969788,31,1,-0.07563782,-0.06448364,0.9950409,-35.16164,2.997269,-32.91756,3.262726,0.6479201,0.5384372,0,0,0,31,1,0.07618713,-0.01446533,0.9969788,35.73221,5.197159,-31.00847,3.920929,0.3846435,0.423993,0,0,0,
1105,1105,20210608, 16:22:45,0.08539128,1.249444,-0.1571032,-0.03026445,0.7167153,0.048404, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.17024 -16.62157, E4_Temperature 1623136964.47217 35.29,0.07615662,-0.01448059,0.9969788,31,1,-0.07563782,-0.06448364,0.9950409,-35.16164,2.997269,-32.91756,3.262726,0.6479201,0.5384372,0,0,0,31,1,0.07618713,-0.01446533,0.9969788,35.73221,5.197159,-31.00847,3.920929,0.3846435,0.423993,0,0,0,
1106,1106,20210608, 16:22:45,0.08539128,1.249444,-0.1571032,-0.03026445,0.7167153,0.048404, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.17024 -16.62157, E4_Temperature 1623136964.47217 35.29,0.07615662,-0.01448059,0.9969788,31,1,-0.07563782,-0.06448364,0.9950409,-35.16164,2.997269,-32.91756,3.262726,0.6479201,0.5384372,0,0,0,31,1,0.07618713,-0.01446533,0.9969788,35.73221,5.197159,-31.00847,3.920929,0.3846435,0.423993,0,0,0,
1107,1107,20210608, 16:22:45,0.08542609,1.249353,-0.1572754,-0.03013308,0.7169737,0.0484013, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.34212 8.233185, E4_Temperature 1623136964.47217 35.29,0.07733154,-0.02238464,0.9967499,31,1,-0.07846069,-0.06596375,0.9947205,-35.16165,3.011887,-32.97525,3.227676,0.6483304,0.5386319,0,0,0,31,1,0.08396912,-0.02049255,0.9962463,35.72385,5.208527,-31.00462,3.768814,0.3841569,0.424204,0,0,0,
1108,1108,20210608, 16:22:45,0.08542609,1.249353,-0.1572754,-0.03013308,0.7169737,0.0484013, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.34212 8.233185, E4_Temperature 1623136964.47217 35.29,0.07733154,-0.02238464,0.9967499,31,1,-0.07846069,-0.06596375,0.9947205,-35.16165,3.011887,-32.97525,3.227676,0.6483304,0.5386319,0,0,0,31,1,0.08396912,-0.02049255,0.9962463,35.72385,5.208527,-31.00462,3.768814,0.3841569,0.424204,0,0,0,
1109,1109,20210608, 16:22:45,0.08542609,1.249353,-0.1572754,-0.03013308,0.7169737,0.0484013, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.34212 8.233185, E4_Temperature 1623136964.47217 35.29,0.07733154,-0.02238464,0.9967499,31,1,-0.07846069,-0.06596375,0.9947205,-35.16165,3.011887,-32.97525,3.227676,0.6483304,0.5386319,0,0,0,31,1,0.08396912,-0.02049255,0.9962463,35.72385,5.208527,-31.00462,3.768814,0.3841569,0.424204,0,0,0,
1110,1110,20210608, 16:22:45,0.08551025,1.249411,-0.157563,-0.03050769,0.717527,0.04870904, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.34212 8.233185, E4_Temperature 1623136964.47217 35.29,0.02964783,-0.03872681,0.9987946,31,1,-0.08627319,-0.06523132,0.9941254,-35.16313,3.030197,-33.0704,3.179596,0.649474,0.5387644,0,0,0,31,1,0.07359314,-0.02851868,0.9968719,35.71825,5.208771,-30.98717,3.669678,0.3857314,0.4249864,0,0,0,
1111,1111,20210608, 16:22:45,0.08551025,1.249411,-0.157563,-0.03050769,0.717527,0.04870904, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.34212 8.233185, E4_Temperature 1623136964.47217 35.29,0.02964783,-0.03872681,0.9987946,31,1,-0.08627319,-0.06523132,0.9941254,-35.16313,3.030197,-33.0704,3.179596,0.649474,0.5387644,0,0,0,31,1,0.07359314,-0.02851868,0.9968719,35.71825,5.208771,-30.98717,3.669678,0.3857314,0.4249864,0,0,0,
1112,1112,20210608, 16:22:45,0.08551025,1.249411,-0.157563,-0.03050769,0.717527,0.04870904, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.34212 8.233185, E4_Temperature 1623136964.47217 35.29,0.02964783,-0.03872681,0.9987946,31,1,-0.08627319,-0.06523132,0.9941254,-35.16313,3.030197,-33.0704,3.179596,0.649474,0.5387644,0,0,0,31,1,0.07359314,-0.02851868,0.9968719,35.71825,5.208771,-30.98717,3.669678,0.3857314,0.4249864,0,0,0,
1113,1113,20210608, 16:22:45,0.08542728,1.249332,-0.1577089,-0.03043629,0.7176359,0.04905503, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.34212 8.233185, E4_Temperature 1623136964.47217 35.29,0.04338074,-0.03915405,0.9982758,31,1,-0.08476257,-0.07650757,0.993454,-35.16583,3.084351,-33.22758,3.047272,0.6494775,0.539653,0,0,0,31,1,0.07240295,-0.03057861,0.9969025,35.71552,5.207001,-30.98187,3.615112,0.3860346,0.4252266,0,0,0,
1114,1114,20210608, 16:22:45,0.08542728,1.249332,-0.1577089,-0.03043629,0.7176359,0.04905503, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.34212 8.233185, E4_Temperature 1623136964.47217 35.29,0.04338074,-0.03915405,0.9982758,31,1,-0.08476257,-0.07650757,0.993454,-35.16583,3.084351,-33.22758,3.047272,0.6494775,0.539653,0,0,0,31,1,0.07240295,-0.03057861,0.9969025,35.71552,5.207001,-30.98187,3.615112,0.3860346,0.4252266,0,0,0,
1115,1115,20210608, 16:22:45,0.08542728,1.249332,-0.1577089,-0.03043629,0.7176359,0.04905503, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.34212 8.233185, E4_Temperature 1623136964.47217 35.29,0.04338074,-0.03915405,0.9982758,31,1,-0.08476257,-0.07650757,0.993454,-35.16583,3.084351,-33.22758,3.047272,0.6494775,0.539653,0,0,0,31,1,0.07240295,-0.03057861,0.9969025,35.71552,5.207001,-30.98187,3.615112,0.3860346,0.4252266,0,0,0,
1116,1116,20210608, 16:22:45,0.08528757,1.249418,-0.1579288,-0.03094428,0.7179433,0.04930492, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.34212 8.233185, E4_Temperature 1623136964.47217 35.29,0.01498413,-0.04788208,0.9987335,31,1,-0.08676147,-0.0753479,0.9933624,-35.16827,3.084351,-33.23158,2.939163,0.6497042,0.5394681,0,0,0,31,1,0.07345581,-0.03184509,0.9967804,35.71494,5.207245,-30.99045,3.568527,0.3859666,0.4254103,0,0,0,
1117,1117,20210608, 16:22:45,0.08528757,1.249418,-0.1579288,-0.03094428,0.7179433,0.04930492, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.34212 8.233185, E4_Temperature 1623136964.47217 35.29,0.01498413,-0.04788208,0.9987335,31,1,-0.08676147,-0.0753479,0.9933624,-35.16827,3.084351,-33.23158,2.939163,0.6497042,0.5394681,0,0,0,31,1,0.07345581,-0.03184509,0.9967804,35.71494,5.207245,-30.99045,3.568527,0.3859666,0.4254103,0,0,0,
1118,1118,20210608, 16:22:45,0.08528757,1.249418,-0.1579288,-0.03094428,0.7179433,0.04930492, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.34212 8.233185, E4_Temperature 1623136964.47217 35.29,0.01498413,-0.04788208,0.9987335,31,1,-0.08676147,-0.0753479,0.9933624,-35.16827,3.084351,-33.23158,2.939163,0.6497042,0.5394681,0,0,0,31,1,0.07345581,-0.03184509,0.9967804,35.71494,5.207245,-30.99045,3.568527,0.3859666,0.4254103,0,0,0,
1119,1119,20210608, 16:22:45,0.0852406,1.249492,-0.158151,-0.03165613,0.7183541,0.04896245, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.34212 8.233185, E4_Temperature 1623136964.47217 35.29,0.0118866,-0.05010986,0.9986725,31,1,-0.08641052,-0.07731628,0.9932404,-35.16888,3.081589,-33.23158,2.938553,0.6496825,0.5398201,0,0,0,31,1,0.0736084,-0.0327301,0.9967346,35.71494,5.204956,-30.99045,3.55011,0.3859666,0.4255878,0,0,0,
1120,1120,20210608, 16:22:45,0.0852406,1.249492,-0.158151,-0.03165613,0.7183541,0.04896245, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.34212 8.233185, E4_Temperature 1623136964.47217 35.29,0.0118866,-0.05010986,0.9986725,31,1,-0.08641052,-0.07731628,0.9932404,-35.16888,3.081589,-33.23158,2.938553,0.6496825,0.5398201,0,0,0,31,1,0.0736084,-0.0327301,0.9967346,35.71494,5.204956,-30.99045,3.55011,0.3859666,0.4255878,0,0,0,
1121,1121,20210608, 16:22:45,0.0852406,1.249492,-0.158151,-0.03165613,0.7183541,0.04896245, E4_Gsr 1623136965.228 0.2434236, E4_Bvp 1623136966.34212 8.233185, E4_Temperature 1623136964.47217 35.29,0.0118866,-0.05010986,0.9986725,31,1,-0.08641052,-0.07731628,0.9932404,-35.16888,3.081589,-33.23158,2.938553,0.6496825,0.5398201,0,0,0,31,1,0.0736084,-0.0327301,0.9967346,35.71494,5.204956,-30.99045,3.55011,0.3859666,0.4255878,0,0,0,
