,Unnamed: 0,Date, Time, Left_pos.x, Left_pos.y, Left_pos.z, Left_rot.x, Left_rot.y, Left_rot.z, EDA, BVP, TMP, combined_x, combined_y, combined_z, r_bit, r_open, r_dir_x, r_dir_y, r_dir_z, r_gaze_origin_x, r_gaze_origin_y, r_gaze_origin_z, r_pupil, r_pupil_pos, r_pupil_pos_x, r_pupil_pos_y, r_frown, r_squeeze, r_widel_bit, l_open, l_dir_x, l_dir_y, l_dir_z, l_gaze_origin_x, l_gaze_origin_y, l_gaze_origin_z, l_pupil, l_pupil_pos, l_pupil_pos_x, l_pupil_pos_y, l_frown, l_squeeze, l_wide
13,13,20210608, 15:59:16,0.02995896,1.25393,-0.1318814,0.004740354,0.738797,-0.01439809, default, , R device_subscribe gsr O,-0.01342773,0.002456665,0.9998932,31,1,-0.01345825,0.002456665,0.9998932,-35.20383,4.449875,-33.19064,3.137085,0.6418352,0.4809776,0,0,0,31,1,0.1260681,0.04537964,0.9909668,35.46915,5.192169,-31.17163,3.558014,0.3879178,0.4180635,0,0,0,
14,14,20210608, 15:59:16,0.02995896,1.25393,-0.1318814,0.004740354,0.738797,-0.01439809, default, , R device_subscribe gsr O,-0.01342773,0.002456665,0.9998932,31,1,-0.01345825,0.002456665,0.9998932,-35.20383,4.449875,-33.19064,3.137085,0.6418352,0.4809776,0,0,0,31,1,0.1260681,0.04537964,0.9909668,35.46915,5.192169,-31.17163,3.558014,0.3879178,0.4180635,0,0,0,
15,15,20210608, 15:59:16,0.02996683,1.253935,-0.1318927,0.004732488,0.7388295,-0.0144482, default, , R device_subscribe gsr O,-0.01342773,0.002456665,0.9998932,31,1,-0.01345825,0.002456665,0.9998932,-35.20383,4.449875,-33.19064,3.137085,0.6418352,0.4809776,0,0,0,31,1,0.1260681,0.04537964,0.9909668,35.46915,5.192169,-31.17163,3.558014,0.3879178,0.4180635,0,0,0,
16,16,20210608, 15:59:16,0.02996683,1.253935,-0.1318927,0.004732488,0.7388295,-0.0144482, default, , R device_subscribe gsr O,-0.01342773,0.002456665,0.9998932,31,1,-0.01345825,0.002456665,0.9998932,-35.20383,4.449875,-33.19064,3.137085,0.6418352,0.4809776,0,0,0,31,1,0.1260681,0.04537964,0.9909668,35.46915,5.192169,-31.17163,3.558014,0.3879178,0.4180635,0,0,0,
17,17,20210608, 15:59:16,0.02996683,1.253935,-0.1318927,0.004732488,0.7388295,-0.0144482, default, , R device_subscribe gsr O,-0.01342773,0.002456665,0.9998932,31,1,-0.01345825,0.002456665,0.9998932,-35.20383,4.449875,-33.19064,3.137085,0.6418352,0.4809776,0,0,0,31,1,0.1260681,0.04537964,0.9909668,35.46915,5.192169,-31.17163,3.558014,0.3879178,0.4180635,0,0,0,
18,18,20210608, 15:59:16,0.0299921,1.253982,-0.1319425,0.004816753,0.7388221,-0.01415963, default, , R device_subscribe bvp O,-0.01342773,0.002456665,0.9998932,31,1,-0.01345825,0.002456665,0.9998932,-35.20383,4.449875,-33.19064,3.137085,0.6418352,0.4809776,0,0,0,31,1,0.1260681,0.04537964,0.9909668,35.46915,5.192169,-31.17163,3.558014,0.3879178,0.4180635,0,0,0,
19,19,20210608, 15:59:16,0.0299921,1.253982,-0.1319425,0.004816753,0.7388221,-0.01415963, default, , R device_subscribe bvp O,-0.01342773,0.002456665,0.9998932,31,1,-0.01345825,0.002456665,0.9998932,-35.20383,4.449875,-33.19064,3.137085,0.6418352,0.4809776,0,0,0,31,1,0.1260681,0.04537964,0.9909668,35.46915,5.192169,-31.17163,3.558014,0.3879178,0.4180635,0,0,0,
20,20,20210608, 15:59:16,0.0299921,1.253982,-0.1319425,0.004816753,0.7388221,-0.01415963, default, , R device_subscribe bvp O,-0.01342773,0.002456665,0.9998932,31,1,-0.01345825,0.002456665,0.9998932,-35.20383,4.449875,-33.19064,3.137085,0.6418352,0.4809776,0,0,0,31,1,0.1260681,0.04537964,0.9909668,35.46915,5.192169,-31.17163,3.558014,0.3879178,0.4180635,0,0,0,
21,21,20210608, 15:59:16,0.02996016,1.253925,-0.1319562,0.004673078,0.7389823,-0.01437556, E4_Gsr 1623135556.728 0.1332424, , R device_subscribe tmp O,-0.01048279,0.01182556,0.9998627,31,1,-0.01048279,0.01182556,0.9998627,-35.21536,4.4552,-33.19244,3.011612,0.641707,0.4795303,0,0,0,31,1,0.0696106,0.04011536,0.9967651,35.58763,5.912384,-34.10562,3.238098,0.3880391,0.4173862,0,0,0,
22,22,20210608, 15:59:16,0.02996016,1.253925,-0.1319562,0.004673078,0.7389823,-0.01437556, E4_Gsr 1623135556.728 0.1332424, , R device_subscribe tmp O,-0.01048279,0.01182556,0.9998627,31,1,-0.01048279,0.01182556,0.9998627,-35.21536,4.4552,-33.19244,3.011612,0.641707,0.4795303,0,0,0,31,1,0.0696106,0.04011536,0.9967651,35.58763,5.912384,-34.10562,3.238098,0.3880391,0.4173862,0,0,0,
23,23,20210608, 15:59:16,0.02996016,1.253925,-0.1319562,0.004673078,0.7389823,-0.01437556, E4_Gsr 1623135556.728 0.1332424, , R device_subscribe tmp O,-0.01048279,0.01182556,0.9998627,31,1,-0.01048279,0.01182556,0.9998627,-35.21536,4.4552,-33.19244,3.011612,0.641707,0.4795303,0,0,0,31,1,0.0696106,0.04011536,0.9967651,35.58763,5.912384,-34.10562,3.238098,0.3880391,0.4173862,0,0,0,
24,24,20210608, 15:59:16,0.03005314,1.253889,-0.1319259,0.004622582,0.7390116,-0.01450121, E4_Gsr 1623135556.728 0.1332424, , R device_subscribe tmp O,-0.01329041,0.02206421,0.9996643,31,1,-0.01329041,0.02206421,0.9996643,-35.21204,4.465942,-33.23485,2.968643,0.6419533,0.4782013,0,0,0,31,1,0.1311035,0.0466156,0.9902649,35.49054,5.169083,-31.05394,3.307693,0.3869108,0.417529,0,0,0,
25,25,20210608, 15:59:16,0.03005314,1.253889,-0.1319259,0.004622582,0.7390116,-0.01450121, E4_Gsr 1623135556.728 0.1332424, , R device_subscribe tmp O,-0.01329041,0.02206421,0.9996643,31,1,-0.01329041,0.02206421,0.9996643,-35.21204,4.465942,-33.23485,2.968643,0.6419533,0.4782013,0,0,0,31,1,0.1311035,0.0466156,0.9902649,35.49054,5.169083,-31.05394,3.307693,0.3869108,0.417529,0,0,0,
26,26,20210608, 15:59:16,0.03005314,1.253889,-0.1319259,0.004622582,0.7390116,-0.01450121, E4_Gsr 1623135556.728 0.1332424, , R device_subscribe tmp O,-0.01329041,0.02206421,0.9996643,31,1,-0.01329041,0.02206421,0.9996643,-35.21204,4.465942,-33.23485,2.968643,0.6419533,0.4782013,0,0,0,31,1,0.1311035,0.0466156,0.9902649,35.49054,5.169083,-31.05394,3.307693,0.3869108,0.417529,0,0,0,
27,27,20210608, 15:59:16,0.03008866,1.25387,-0.1318403,0.004750559,0.7390112,-0.0147344, E4_Gsr 1623135556.728 0.1332424, , R device_subscribe tmp O,-0.01426697,0.01956177,0.9996948,31,1,-0.01426697,0.01956177,0.9996948,-35.21045,4.478821,-33.26703,2.944916,0.6420361,0.4783295,0,0,0,31,1,0.1324768,0.04229736,0.9902802,35.49232,5.144272,-30.92264,3.296768,0.3868284,0.4178442,0,0,0,
28,28,20210608, 15:59:16,0.03008866,1.25387,-0.1318403,0.004750559,0.7390112,-0.0147344, E4_Gsr 1623135556.728 0.1332424, , R device_subscribe tmp O,-0.01426697,0.01956177,0.9996948,31,1,-0.01426697,0.01956177,0.9996948,-35.21045,4.478821,-33.26703,2.944916,0.6420361,0.4783295,0,0,0,31,1,0.1324768,0.04229736,0.9902802,35.49232,5.144272,-30.92264,3.296768,0.3868284,0.4178442,0,0,0,
29,29,20210608, 15:59:16,0.03008866,1.25387,-0.1318403,0.004750559,0.7390112,-0.0147344, E4_Gsr 1623135556.728 0.1332424, , R device_subscribe tmp O,-0.01426697,0.01956177,0.9996948,31,1,-0.01426697,0.01956177,0.9996948,-35.21045,4.478821,-33.26703,2.944916,0.6420361,0.4783295,0,0,0,31,1,0.1324768,0.04229736,0.9902802,35.49232,5.144272,-30.92264,3.296768,0.3868284,0.4178442,0,0,0,
30,30,20210608, 15:59:16,0.03024483,1.253762,-0.1317806,0.004941964,0.7389442,-0.01490008, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135556.90184 -45.9015, R device_subscribe tmp O,0.0620575,0.02984619,0.9976196,31,1,-0.01472473,0.02067566,0.9996643,-35.20911,4.484146,-33.28102,2.91037,0.6420201,0.478094,0,0,0,31,1,0.1328735,0.03819275,0.990387,35.49178,5.142471,-30.89801,3.290955,0.3868284,0.4181949,0,0,0,
31,31,20210608, 15:59:16,0.03024483,1.253762,-0.1317806,0.004941964,0.7389442,-0.01490008, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135556.90184 -45.9015, R device_subscribe tmp O,0.0620575,0.02984619,0.9976196,31,1,-0.01472473,0.02067566,0.9996643,-35.20911,4.484146,-33.28102,2.91037,0.6420201,0.478094,0,0,0,31,1,0.1328735,0.03819275,0.990387,35.49178,5.142471,-30.89801,3.290955,0.3868284,0.4181949,0,0,0,
32,32,20210608, 15:59:16,0.03024483,1.253762,-0.1317806,0.004941964,0.7389442,-0.01490008, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135556.90184 -45.9015, R device_subscribe tmp O,0.0620575,0.02984619,0.9976196,31,1,-0.01472473,0.02067566,0.9996643,-35.20911,4.484146,-33.28102,2.91037,0.6420201,0.478094,0,0,0,31,1,0.1328735,0.03819275,0.990387,35.49178,5.142471,-30.89801,3.290955,0.3868284,0.4181949,0,0,0,
33,33,20210608, 15:59:16,0.0302906,1.253757,-0.1316492,0.005422863,0.738729,-0.01500149, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135556.90184 -45.9015, R device_subscribe tmp O,0.07363892,0.02815247,0.9968719,31,1,-0.01541138,0.01861572,0.9996948,-35.20863,4.497528,-33.3185,2.896622,0.6421263,0.4781948,0,0,0,31,1,0.132843,0.03440857,0.9905243,35.49167,5.142975,-30.87892,3.224869,0.3869141,0.4184307,0,0,0,
34,34,20210608, 15:59:16,0.0302906,1.253757,-0.1316492,0.005422863,0.738729,-0.01500149, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135556.90184 -45.9015, R device_subscribe tmp O,0.07363892,0.02815247,0.9968719,31,1,-0.01541138,0.01861572,0.9996948,-35.20863,4.497528,-33.3185,2.896622,0.6421263,0.4781948,0,0,0,31,1,0.132843,0.03440857,0.9905243,35.49167,5.142975,-30.87892,3.224869,0.3869141,0.4184307,0,0,0,
35,35,20210608, 15:59:16,0.0302906,1.253757,-0.1316492,0.005422863,0.738729,-0.01500149, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135556.90184 -45.9015, R device_subscribe tmp O,0.07363892,0.02815247,0.9968719,31,1,-0.01541138,0.01861572,0.9996948,-35.20863,4.497528,-33.3185,2.896622,0.6421263,0.4781948,0,0,0,31,1,0.132843,0.03440857,0.9905243,35.49167,5.142975,-30.87892,3.224869,0.3869141,0.4184307,0,0,0,
36,36,20210608, 15:59:16,0.03049874,1.253691,-0.1315226,0.005698867,0.7384644,-0.01506097, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135556.90184 -45.9015, R device_subscribe tmp O,0.08007813,0.02752686,0.9963989,31,1,-0.01383972,0.01853943,0.9997253,-35.20863,4.50943,-33.32593,2.875656,0.6419103,0.4778316,0,0,0,31,1,0.1339874,0.03260803,0.9904327,35.48941,5.145035,-30.87892,3.143692,0.3869223,0.4185123,0,0,0,
37,37,20210608, 15:59:16,0.03049874,1.253691,-0.1315226,0.005698867,0.7384644,-0.01506097, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135556.90184 -45.9015, R device_subscribe tmp O,0.08007813,0.02752686,0.9963989,31,1,-0.01383972,0.01853943,0.9997253,-35.20863,4.50943,-33.32593,2.875656,0.6419103,0.4778316,0,0,0,31,1,0.1339874,0.03260803,0.9904327,35.48941,5.145035,-30.87892,3.143692,0.3869223,0.4185123,0,0,0,
38,38,20210608, 15:59:16,0.03049874,1.253691,-0.1315226,0.005698867,0.7384644,-0.01506097, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135556.90184 -45.9015, R device_subscribe tmp O,0.08007813,0.02752686,0.9963989,31,1,-0.01383972,0.01853943,0.9997253,-35.20863,4.50943,-33.32593,2.875656,0.6419103,0.4778316,0,0,0,31,1,0.1339874,0.03260803,0.9904327,35.48941,5.145035,-30.87892,3.143692,0.3869223,0.4185123,0,0,0,
39,39,20210608, 15:59:16,0.03054857,1.25359,-0.1314014,0.006025502,0.7381328,-0.0153874, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135556.90184 -45.9015, R device_subscribe tmp O,0.07003784,0.01945496,0.997345,31,1,-0.01596069,0.01530457,0.9997406,-35.21678,4.510895,-33.35391,2.802032,0.6424145,0.4783723,0,0,0,31,1,0.121521,0.02186584,0.9923401,35.47385,5.13237,-30.8503,3.187485,0.3889835,0.4200748,0,0,0,
40,40,20210608, 15:59:16,0.03054857,1.25359,-0.1314014,0.006025502,0.7381328,-0.0153874, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135556.90184 -45.9015, R device_subscribe tmp O,0.07003784,0.01945496,0.997345,31,1,-0.01596069,0.01530457,0.9997406,-35.21678,4.510895,-33.35391,2.802032,0.6424145,0.4783723,0,0,0,31,1,0.121521,0.02186584,0.9923401,35.47385,5.13237,-30.8503,3.187485,0.3889835,0.4200748,0,0,0,
41,41,20210608, 15:59:16,0.03054857,1.25359,-0.1314014,0.006025502,0.7381328,-0.0153874, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135556.90184 -45.9015, R device_subscribe tmp O,0.07003784,0.01945496,0.997345,31,1,-0.01596069,0.01530457,0.9997406,-35.21678,4.510895,-33.35391,2.802032,0.6424145,0.4783723,0,0,0,31,1,0.121521,0.02186584,0.9923401,35.47385,5.13237,-30.8503,3.187485,0.3889835,0.4200748,0,0,0,
42,42,20210608, 15:59:16,0.03068423,1.253441,-0.1312262,0.006585578,0.737856,-0.0157785, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135556.90184 -45.9015, R device_subscribe tmp O,-0.000289917,-0.08334351,0.9965057,31,1,-0.01501465,-0.08805847,0.9959869,-35.06667,4.180267,-33.75739,2.809708,0.6374187,0.5069728,0,0,0,31,1,0.1351318,-0.03909302,0.9900513,35.38458,4.541672,-30.18623,3.047531,0.391034,0.4422631,0,0,0,
43,43,20210608, 15:59:16,0.03068423,1.253441,-0.1312262,0.006585578,0.737856,-0.0157785, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135556.90184 -45.9015, R device_subscribe tmp O,-0.000289917,-0.08334351,0.9965057,31,1,-0.01501465,-0.08805847,0.9959869,-35.06667,4.180267,-33.75739,2.809708,0.6374187,0.5069728,0,0,0,31,1,0.1351318,-0.03909302,0.9900513,35.38458,4.541672,-30.18623,3.047531,0.391034,0.4422631,0,0,0,
44,44,20210608, 15:59:16,0.03068423,1.253441,-0.1312262,0.006585578,0.737856,-0.0157785, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135556.90184 -45.9015, R device_subscribe tmp O,-0.000289917,-0.08334351,0.9965057,31,1,-0.01501465,-0.08805847,0.9959869,-35.06667,4.180267,-33.75739,2.809708,0.6374187,0.5069728,0,0,0,31,1,0.1351318,-0.03909302,0.9900513,35.38458,4.541672,-30.18623,3.047531,0.391034,0.4422631,0,0,0,
45,45,20210608, 15:59:16,0.03083515,1.253274,-0.1310745,0.007361255,0.7375095,-0.01615646, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135557.07373 33.73798, R device_subscribe tmp O,0.129364,-0.1318512,0.9827881,31,1,-0.0300293,-0.1612854,0.9864349,-34.87967,4.393295,-35.74582,2.540482,0.6351296,0.5274259,0,0,0,31,1,0.1298981,-0.1317596,0.9827271,35.37755,4.170334,-29.82095,2.816788,0.3922666,0.4632051,0,0,0,
46,46,20210608, 15:59:16,0.03083515,1.253274,-0.1310745,0.007361255,0.7375095,-0.01615646, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135557.07373 33.73798, R device_subscribe tmp O,0.129364,-0.1318512,0.9827881,31,1,-0.0300293,-0.1612854,0.9864349,-34.87967,4.393295,-35.74582,2.540482,0.6351296,0.5274259,0,0,0,31,1,0.1298981,-0.1317596,0.9827271,35.37755,4.170334,-29.82095,2.816788,0.3922666,0.4632051,0,0,0,
47,47,20210608, 15:59:16,0.03083515,1.253274,-0.1310745,0.007361255,0.7375095,-0.01615646, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135557.07373 33.73798, R device_subscribe tmp O,0.129364,-0.1318512,0.9827881,31,1,-0.0300293,-0.1612854,0.9864349,-34.87967,4.393295,-35.74582,2.540482,0.6351296,0.5274259,0,0,0,31,1,0.1298981,-0.1317596,0.9827271,35.37755,4.170334,-29.82095,2.816788,0.3922666,0.4632051,0,0,0,
48,48,20210608, 15:59:16,0.0309751,1.253048,-0.1309254,0.008595779,0.737136,-0.01688701, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135557.07373 33.73798, R device_subscribe tmp O,0.121048,-0.1164093,0.9857941,31,1,-0.04167175,-0.1569214,0.9867249,-34.88332,4.549301,-36.27798,2.557663,0.6375993,0.5262709,0,0,0,31,1,0.121048,-0.1164093,0.9857941,35.38678,4.235138,-30.06128,2.736176,0.3929004,0.4610485,0,0,0,
49,49,20210608, 15:59:16,0.0309751,1.253048,-0.1309254,0.008595779,0.737136,-0.01688701, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135557.07373 33.73798, R device_subscribe tmp O,0.121048,-0.1164093,0.9857941,31,1,-0.04167175,-0.1569214,0.9867249,-34.88332,4.549301,-36.27798,2.557663,0.6375993,0.5262709,0,0,0,31,1,0.121048,-0.1164093,0.9857941,35.38678,4.235138,-30.06128,2.736176,0.3929004,0.4610485,0,0,0,
50,50,20210608, 15:59:16,0.0309751,1.253048,-0.1309254,0.008595779,0.737136,-0.01688701, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135557.07373 33.73798, R device_subscribe tmp O,0.121048,-0.1164093,0.9857941,31,1,-0.04167175,-0.1569214,0.9867249,-34.88332,4.549301,-36.27798,2.557663,0.6375993,0.5262709,0,0,0,31,1,0.121048,-0.1164093,0.9857941,35.38678,4.235138,-30.06128,2.736176,0.3929004,0.4610485,0,0,0,
51,51,20210608, 15:59:16,0.03115916,1.252788,-0.130804,0.009459071,0.7368892,-0.01754992, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135557.07373 33.73798, R device_subscribe tmp O,0.1148376,-0.1218414,0.9858704,31,1,0.000457764,-0.1619568,0.9867859,-35.16585,3.718872,-33.06587,2.600296,0.6377468,0.526479,0,0,0,31,1,0.1148376,-0.1218414,0.9858704,35.39063,4.230759,-30.0006,2.793793,0.393539,0.4613985,0,0,0,
52,52,20210608, 15:59:16,0.03115916,1.252788,-0.130804,0.009459071,0.7368892,-0.01754992, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135557.07373 33.73798, R device_subscribe tmp O,0.1148376,-0.1218414,0.9858704,31,1,0.000457764,-0.1619568,0.9867859,-35.16585,3.718872,-33.06587,2.600296,0.6377468,0.526479,0,0,0,31,1,0.1148376,-0.1218414,0.9858704,35.39063,4.230759,-30.0006,2.793793,0.393539,0.4613985,0,0,0,
53,53,20210608, 15:59:16,0.03115916,1.252788,-0.130804,0.009459071,0.7368892,-0.01754992, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135557.07373 33.73798, R device_subscribe tmp O,0.1148376,-0.1218414,0.9858704,31,1,0.000457764,-0.1619568,0.9867859,-35.16585,3.718872,-33.06587,2.600296,0.6377468,0.526479,0,0,0,31,1,0.1148376,-0.1218414,0.9858704,35.39063,4.230759,-30.0006,2.793793,0.393539,0.4613985,0,0,0,
54,54,20210608, 15:59:17,0.03147221,1.252208,-0.1305934,0.01152223,0.7360078,-0.01930043, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135557.07373 33.73798, R device_subscribe tmp O,0.1182861,-0.1190491,0.9858093,31,1,-0.002685547,-0.1562042,0.9877167,-35.17068,3.727341,-33.07689,2.503708,0.6382071,0.5254806,0,0,0,31,1,0.1182861,-0.1190491,0.9858093,35.39091,4.23027,-29.99408,2.803513,0.3931062,0.4610194,0,0,0,
55,55,20210608, 15:59:17,0.03147221,1.252208,-0.1305934,0.01152223,0.7360078,-0.01930043, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135557.07373 33.73798, R device_subscribe tmp O,0.1182861,-0.1190491,0.9858093,31,1,-0.002685547,-0.1562042,0.9877167,-35.17068,3.727341,-33.07689,2.503708,0.6382071,0.5254806,0,0,0,31,1,0.1182861,-0.1190491,0.9858093,35.39091,4.23027,-29.99408,2.803513,0.3931062,0.4610194,0,0,0,
56,56,20210608, 15:59:17,0.03147221,1.252208,-0.1305934,0.01152223,0.7360078,-0.01930043, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135557.07373 33.73798, R device_subscribe tmp O,0.1182861,-0.1190491,0.9858093,31,1,-0.002685547,-0.1562042,0.9877167,-35.17068,3.727341,-33.07689,2.503708,0.6382071,0.5254806,0,0,0,31,1,0.1182861,-0.1190491,0.9858093,35.39091,4.23027,-29.99408,2.803513,0.3931062,0.4610194,0,0,0,
57,57,20210608, 15:59:17,0.03168035,1.251892,-0.1305551,0.01250759,0.7355009,-0.02035301, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135557.07373 33.73798, R device_subscribe tmp O,0.1016693,-0.1162109,0.9879913,31,1,-0.002716064,-0.1444092,0.989502,-35.1796,3.808609,-33.3307,2.574387,0.6389877,0.5234346,0,0,0,31,1,0.1149597,-0.1125031,0.986969,35.39063,4.239517,-30.0006,2.795288,0.393539,0.459936,0,0,0,
58,58,20210608, 15:59:17,0.03168035,1.251892,-0.1305551,0.01250759,0.7355009,-0.02035301, E4_Gsr 1623135556.728 0.1332424, E4_Bvp 1623135557.07373 33.73798, R device_subscribe tmp O,0.1016693,-0.1162109,0.9879913,31,1,-0.002716064,-0.1444092,0.989502,-35.1796,3.808609,-33.3307,2.574387,0.6389877,0.5234346,0,0,0,31,1,0.1149597,-0.1125031,0.986969,35.39063,4.239517,-30.0006,2.795288,0.393539,0.459936,0,0,0,
