,Unnamed: 0,Date, Time, Left_pos.x, Left_pos.y, Left_pos.z, Left_rot.x, Left_rot.y, Left_rot.z, EDA, BVP, TMP, combined_x, combined_y, combined_z, r_bit, r_open, r_dir_x, r_dir_y, r_dir_z, r_gaze_origin_x, r_gaze_origin_y, r_gaze_origin_z, r_pupil, r_pupil_pos, r_pupil_pos_x, r_pupil_pos_y, r_frown, r_squeeze, r_widel_bit, l_open, l_dir_x, l_dir_y, l_dir_z, l_gaze_origin_x, l_gaze_origin_y, l_gaze_origin_z, l_pupil, l_pupil_pos, l_pupil_pos_x, l_pupil_pos_y, l_frown, l_squeeze, l_wide
13,13,20210608, 16:23:50,0.03659368,1.244148,-0.1595491,-0.01288637,0.7714202,0.03379254, E4_Gsr 1623137029.728 0.2254871, , R device_subscribe bvp O,-0.005310059,-0.05018616,0.9987183,31,1,-0.006103516,-0.0504303,0.998703,-34.73596,3.153244,-34.37677,4.001465,0.6267821,0.5455258,0,0,0,31,1,0.1661987,0.004806519,0.9860687,36.13525,5.106888,-31.52768,4.932098,0.3579305,0.4292646,0,0,0,
14,14,20210608, 16:23:50,0.03659368,1.244148,-0.1595491,-0.01288637,0.7714202,0.03379254, E4_Gsr 1623137029.728 0.2254871, , R device_subscribe bvp O,-0.005310059,-0.05018616,0.9987183,31,1,-0.006103516,-0.0504303,0.998703,-34.73596,3.153244,-34.37677,4.001465,0.6267821,0.5455258,0,0,0,31,1,0.1661987,0.004806519,0.9860687,36.13525,5.106888,-31.52768,4.932098,0.3579305,0.4292646,0,0,0,
15,15,20210608, 16:23:50,0.037359,1.243926,-0.1589717,-0.01199741,0.7704818,0.03328168, E4_Gsr 1623137029.728 0.2254871, , R device_subscribe tmp O,-0.007888794,-0.04685974,0.9988556,31,1,-0.008071899,-0.04690552,0.9988556,-34.73894,3.15033,-34.37506,4.003998,0.6271349,0.545159,0,0,0,31,1,0.1651306,0.000106812,0.9862671,36.13249,5.125198,-31.55104,4.942505,0.3581101,0.4293841,0,0,0,
16,16,20210608, 16:23:50,0.037359,1.243926,-0.1589717,-0.01199741,0.7704818,0.03328168, E4_Gsr 1623137029.728 0.2254871, , R device_subscribe tmp O,-0.007888794,-0.04685974,0.9988556,31,1,-0.008071899,-0.04690552,0.9988556,-34.73894,3.15033,-34.37506,4.003998,0.6271349,0.545159,0,0,0,31,1,0.1651306,0.000106812,0.9862671,36.13249,5.125198,-31.55104,4.942505,0.3581101,0.4293841,0,0,0,
17,17,20210608, 16:23:50,0.037359,1.243926,-0.1589717,-0.01199741,0.7704818,0.03328168, E4_Gsr 1623137029.728 0.2254871, , R device_subscribe tmp O,-0.007888794,-0.04685974,0.9988556,31,1,-0.008071899,-0.04690552,0.9988556,-34.73894,3.15033,-34.37506,4.003998,0.6271349,0.545159,0,0,0,31,1,0.1651306,0.000106812,0.9862671,36.13249,5.125198,-31.55104,4.942505,0.3581101,0.4293841,0,0,0,
18,18,20210608, 16:23:50,0.03809571,1.243871,-0.1583214,-0.01115725,0.76943,0.03317529, E4_Gsr 1623137029.728 0.2254871, , R device_subscribe tmp O,-0.007888794,-0.04685974,0.9988556,31,1,-0.008071899,-0.04690552,0.9988556,-34.73894,3.15033,-34.37506,4.003998,0.6271349,0.545159,0,0,0,31,1,0.1651306,0.000106812,0.9862671,36.13249,5.125198,-31.55104,4.942505,0.3581101,0.4293841,0,0,0,
19,19,20210608, 16:23:50,0.03809571,1.243871,-0.1583214,-0.01115725,0.76943,0.03317529, E4_Gsr 1623137029.728 0.2254871, , R device_subscribe tmp O,-0.007888794,-0.04685974,0.9988556,31,1,-0.008071899,-0.04690552,0.9988556,-34.73894,3.15033,-34.37506,4.003998,0.6271349,0.545159,0,0,0,31,1,0.1651306,0.000106812,0.9862671,36.13249,5.125198,-31.55104,4.942505,0.3581101,0.4293841,0,0,0,
20,20,20210608, 16:23:50,0.03809571,1.243871,-0.1583214,-0.01115725,0.76943,0.03317529, E4_Gsr 1623137029.728 0.2254871, , R device_subscribe tmp O,-0.007888794,-0.04685974,0.9988556,31,1,-0.008071899,-0.04690552,0.9988556,-34.73894,3.15033,-34.37506,4.003998,0.6271349,0.545159,0,0,0,31,1,0.1651306,0.000106812,0.9862671,36.13249,5.125198,-31.55104,4.942505,0.3581101,0.4293841,0,0,0,
21,21,20210608, 16:23:50,0.03864384,1.243769,-0.1578482,-0.01050798,0.7687536,0.03288475, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.142 12.50337, R device_subscribe tmp O,-0.008041382,-0.04670715,0.9988708,31,1,-0.008224487,-0.04676819,0.9988708,-34.74289,3.150208,-34.3557,4.006332,0.6272752,0.5449676,0,0,0,31,1,0.1670837,0.000305176,0.9859314,36.13115,5.126785,-31.5468,4.937653,0.3579305,0.4292646,0,0,0,
22,22,20210608, 16:23:50,0.03864384,1.243769,-0.1578482,-0.01050798,0.7687536,0.03288475, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.142 12.50337, R device_subscribe tmp O,-0.008041382,-0.04670715,0.9988708,31,1,-0.008224487,-0.04676819,0.9988708,-34.74289,3.150208,-34.3557,4.006332,0.6272752,0.5449676,0,0,0,31,1,0.1670837,0.000305176,0.9859314,36.13115,5.126785,-31.5468,4.937653,0.3579305,0.4292646,0,0,0,
23,23,20210608, 16:23:50,0.03864384,1.243769,-0.1578482,-0.01050798,0.7687536,0.03288475, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.142 12.50337, R device_subscribe tmp O,-0.008041382,-0.04670715,0.9988708,31,1,-0.008224487,-0.04676819,0.9988708,-34.74289,3.150208,-34.3557,4.006332,0.6272752,0.5449676,0,0,0,31,1,0.1670837,0.000305176,0.9859314,36.13115,5.126785,-31.5468,4.937653,0.3579305,0.4292646,0,0,0,
24,24,20210608, 16:23:50,0.03939891,1.243614,-0.1572835,-0.009317013,0.7676828,0.0325318, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.142 12.50337, R device_subscribe tmp O,0.1598663,0.03242493,0.9866028,31,1,0.003662109,-0.02125549,0.9997559,-34.87764,2.872437,-33.34373,3.999542,0.6292564,0.5420837,0,0,0,31,1,0.1598663,0.03242493,0.9866028,36.09897,5.136993,-31.54341,4.935852,0.3599539,0.4250873,0,0,0,
25,25,20210608, 16:23:50,0.03939891,1.243614,-0.1572835,-0.009317013,0.7676828,0.0325318, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.142 12.50337, R device_subscribe tmp O,0.1598663,0.03242493,0.9866028,31,1,0.003662109,-0.02125549,0.9997559,-34.87764,2.872437,-33.34373,3.999542,0.6292564,0.5420837,0,0,0,31,1,0.1598663,0.03242493,0.9866028,36.09897,5.136993,-31.54341,4.935852,0.3599539,0.4250873,0,0,0,
26,26,20210608, 16:23:50,0.03939891,1.243614,-0.1572835,-0.009317013,0.7676828,0.0325318, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.142 12.50337, R device_subscribe tmp O,0.1598663,0.03242493,0.9866028,31,1,0.003662109,-0.02125549,0.9997559,-34.87764,2.872437,-33.34373,3.999542,0.6292564,0.5420837,0,0,0,31,1,0.1598663,0.03242493,0.9866028,36.09897,5.136993,-31.54341,4.935852,0.3599539,0.4250873,0,0,0,
27,27,20210608, 16:23:50,0.03979945,1.243482,-0.1571031,-0.008635559,0.7669544,0.03220887, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.142 12.50337, R device_subscribe tmp O,0.1526337,0.02577209,0.9879303,31,1,0.00213623,-0.02627563,0.999649,-34.85562,3.010269,-33.79716,3.983368,0.6292564,0.5420837,0,0,0,31,1,0.15271,0.02580261,0.9879303,36.09218,5.139099,-31.54535,4.933685,0.3610572,0.425826,0,0,0,
28,28,20210608, 16:23:50,0.03979945,1.243482,-0.1571031,-0.008635559,0.7669544,0.03220887, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.142 12.50337, R device_subscribe tmp O,0.1526337,0.02577209,0.9879303,31,1,0.00213623,-0.02627563,0.999649,-34.85562,3.010269,-33.79716,3.983368,0.6292564,0.5420837,0,0,0,31,1,0.15271,0.02580261,0.9879303,36.09218,5.139099,-31.54535,4.933685,0.3610572,0.425826,0,0,0,
29,29,20210608, 16:23:50,0.03979945,1.243482,-0.1571031,-0.008635559,0.7669544,0.03220887, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.142 12.50337, R device_subscribe tmp O,0.1526337,0.02577209,0.9879303,31,1,0.00213623,-0.02627563,0.999649,-34.85562,3.010269,-33.79716,3.983368,0.6292564,0.5420837,0,0,0,31,1,0.15271,0.02580261,0.9879303,36.09218,5.139099,-31.54535,4.933685,0.3610572,0.425826,0,0,0,
30,30,20210608, 16:23:50,0.04033351,1.243417,-0.1568907,-0.008157732,0.7663481,0.03188022, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.142 12.50337, R device_subscribe tmp O,0.1472778,0.02622986,0.988739,31,1,0.000900269,-0.02680969,0.9996338,-34.85893,3.015198,-33.80455,3.982651,0.6295402,0.5420429,0,0,0,31,1,0.1487427,0.02676392,0.9885101,36.08971,5.144424,-31.55014,4.90564,0.3616495,0.4255576,0,0,0,
31,31,20210608, 16:23:50,0.04033351,1.243417,-0.1568907,-0.008157732,0.7663481,0.03188022, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.142 12.50337, R device_subscribe tmp O,0.1472778,0.02622986,0.988739,31,1,0.000900269,-0.02680969,0.9996338,-34.85893,3.015198,-33.80455,3.982651,0.6295402,0.5420429,0,0,0,31,1,0.1487427,0.02676392,0.9885101,36.08971,5.144424,-31.55014,4.90564,0.3616495,0.4255576,0,0,0,
32,32,20210608, 16:23:50,0.04033351,1.243417,-0.1568907,-0.008157732,0.7663481,0.03188022, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.142 12.50337, R device_subscribe tmp O,0.1472778,0.02622986,0.988739,31,1,0.000900269,-0.02680969,0.9996338,-34.85893,3.015198,-33.80455,3.982651,0.6295402,0.5420429,0,0,0,31,1,0.1487427,0.02676392,0.9885101,36.08971,5.144424,-31.55014,4.90564,0.3616495,0.4255576,0,0,0,
33,33,20210608, 16:23:50,0.04120612,1.243386,-0.1566315,-0.007742569,0.7656376,0.03140435, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.142 12.50337, R device_subscribe tmp O,0.124588,0.00932312,0.992157,31,1,-0.006484985,-0.02377319,0.9996948,-34.86563,3.039902,-33.88831,3.979507,0.6308192,0.5415714,0,0,0,31,1,0.1519165,0.01628113,0.9882507,36.06912,5.180634,-31.54871,4.901489,0.361998,0.4255348,0,0,0,
34,34,20210608, 16:23:50,0.04120612,1.243386,-0.1566315,-0.007742569,0.7656376,0.03140435, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.142 12.50337, R device_subscribe tmp O,0.124588,0.00932312,0.992157,31,1,-0.006484985,-0.02377319,0.9996948,-34.86563,3.039902,-33.88831,3.979507,0.6308192,0.5415714,0,0,0,31,1,0.1519165,0.01628113,0.9882507,36.06912,5.180634,-31.54871,4.901489,0.361998,0.4255348,0,0,0,
35,35,20210608, 16:23:50,0.04120612,1.243386,-0.1566315,-0.007742569,0.7656376,0.03140435, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.142 12.50337, R device_subscribe tmp O,0.124588,0.00932312,0.992157,31,1,-0.006484985,-0.02377319,0.9996948,-34.86563,3.039902,-33.88831,3.979507,0.6308192,0.5415714,0,0,0,31,1,0.1519165,0.01628113,0.9882507,36.06912,5.180634,-31.54871,4.901489,0.361998,0.4255348,0,0,0,
36,36,20210608, 16:23:50,0.0417366,1.243285,-0.1565672,-0.00745329,0.7652231,0.0310558, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.142 12.50337, R device_subscribe tmp O,0.1070404,0.003189087,0.9942474,31,1,-0.01469421,-0.02476501,0.9995728,-34.86699,3.067703,-33.97717,3.975494,0.6320168,0.5415419,0,0,0,31,1,0.1494141,0.01300049,0.988678,36.05769,5.206528,-31.60632,4.892105,0.3626416,0.4255016,0,0,0,
37,37,20210608, 16:23:50,0.0417366,1.243285,-0.1565672,-0.00745329,0.7652231,0.0310558, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.142 12.50337, R device_subscribe tmp O,0.1070404,0.003189087,0.9942474,31,1,-0.01469421,-0.02476501,0.9995728,-34.86699,3.067703,-33.97717,3.975494,0.6320168,0.5415419,0,0,0,31,1,0.1494141,0.01300049,0.988678,36.05769,5.206528,-31.60632,4.892105,0.3626416,0.4255016,0,0,0,
38,38,20210608, 16:23:50,0.0417366,1.243285,-0.1565672,-0.00745329,0.7652231,0.0310558, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.142 12.50337, R device_subscribe tmp O,0.1070404,0.003189087,0.9942474,31,1,-0.01469421,-0.02476501,0.9995728,-34.86699,3.067703,-33.97717,3.975494,0.6320168,0.5415419,0,0,0,31,1,0.1494141,0.01300049,0.988678,36.05769,5.206528,-31.60632,4.892105,0.3626416,0.4255016,0,0,0,
39,39,20210608, 16:23:50,0.04234028,1.243266,-0.1565543,-0.007015593,0.7651297,0.03059926, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.142 12.50337, R device_subscribe tmp O,0.1070404,0.003189087,0.9942474,31,1,-0.01469421,-0.02476501,0.9995728,-34.86699,3.067703,-33.97717,3.975494,0.6320168,0.5415419,0,0,0,31,1,0.1494141,0.01300049,0.988678,36.05769,5.206528,-31.60632,4.892105,0.3626416,0.4255016,0,0,0,
40,40,20210608, 16:23:50,0.04234028,1.243266,-0.1565543,-0.007015593,0.7651297,0.03059926, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.142 12.50337, R device_subscribe tmp O,0.1070404,0.003189087,0.9942474,31,1,-0.01469421,-0.02476501,0.9995728,-34.86699,3.067703,-33.97717,3.975494,0.6320168,0.5415419,0,0,0,31,1,0.1494141,0.01300049,0.988678,36.05769,5.206528,-31.60632,4.892105,0.3626416,0.4255016,0,0,0,
41,41,20210608, 16:23:50,0.04234028,1.243266,-0.1565543,-0.007015593,0.7651297,0.03059926, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.142 12.50337, R device_subscribe tmp O,0.1070404,0.003189087,0.9942474,31,1,-0.01469421,-0.02476501,0.9995728,-34.86699,3.067703,-33.97717,3.975494,0.6320168,0.5415419,0,0,0,31,1,0.1494141,0.01300049,0.988678,36.05769,5.206528,-31.60632,4.892105,0.3626416,0.4255016,0,0,0,
42,42,20210608, 16:23:50,0.04279089,1.243193,-0.1567665,-0.006396181,0.7652138,0.02967753, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.31388 13.52683, R device_subscribe tmp O,0.1070404,0.003189087,0.9942474,31,1,-0.01469421,-0.02476501,0.9995728,-34.86699,3.067703,-33.97717,3.975494,0.6320168,0.5415419,0,0,0,31,1,0.1494141,0.01300049,0.988678,36.05769,5.206528,-31.60632,4.892105,0.3626416,0.4255016,0,0,0,
43,43,20210608, 16:23:50,0.04279089,1.243193,-0.1567665,-0.006396181,0.7652138,0.02967753, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.31388 13.52683, R device_subscribe tmp O,0.1070404,0.003189087,0.9942474,31,1,-0.01469421,-0.02476501,0.9995728,-34.86699,3.067703,-33.97717,3.975494,0.6320168,0.5415419,0,0,0,31,1,0.1494141,0.01300049,0.988678,36.05769,5.206528,-31.60632,4.892105,0.3626416,0.4255016,0,0,0,
44,44,20210608, 16:23:50,0.04279089,1.243193,-0.1567665,-0.006396181,0.7652138,0.02967753, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.31388 13.52683, R device_subscribe tmp O,0.1070404,0.003189087,0.9942474,31,1,-0.01469421,-0.02476501,0.9995728,-34.86699,3.067703,-33.97717,3.975494,0.6320168,0.5415419,0,0,0,31,1,0.1494141,0.01300049,0.988678,36.05769,5.206528,-31.60632,4.892105,0.3626416,0.4255016,0,0,0,
45,45,20210608, 16:23:50,0.04358053,1.242929,-0.1570972,-0.005297064,0.7658269,0.02806741, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.31388 13.52683, R device_subscribe tmp O,-0.09077454,-0.04296875,0.9949341,31,1,-0.09082031,-0.04296875,0.9949341,-35.35402,2.780106,-34.12639,3.999908,0.6597275,0.5556618,0,0,0,31,1,0.06211853,-0.0335083,0.9974976,35.52005,4.774841,-30.89575,4.707001,0.3928694,0.4405399,0,0,0,
46,46,20210608, 16:23:50,0.04358053,1.242929,-0.1570972,-0.005297064,0.7658269,0.02806741, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.31388 13.52683, R device_subscribe tmp O,-0.09077454,-0.04296875,0.9949341,31,1,-0.09082031,-0.04296875,0.9949341,-35.35402,2.780106,-34.12639,3.999908,0.6597275,0.5556618,0,0,0,31,1,0.06211853,-0.0335083,0.9974976,35.52005,4.774841,-30.89575,4.707001,0.3928694,0.4405399,0,0,0,
47,47,20210608, 16:23:50,0.04358053,1.242929,-0.1570972,-0.005297064,0.7658269,0.02806741, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.31388 13.52683, R device_subscribe tmp O,-0.09077454,-0.04296875,0.9949341,31,1,-0.09082031,-0.04296875,0.9949341,-35.35402,2.780106,-34.12639,3.999908,0.6597275,0.5556618,0,0,0,31,1,0.06211853,-0.0335083,0.9974976,35.52005,4.774841,-30.89575,4.707001,0.3928694,0.4405399,0,0,0,
48,48,20210608, 16:23:50,0.04388714,1.242604,-0.1576741,-0.004612901,0.7664695,0.02704016, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.31388 13.52683, R device_subscribe tmp O,-0.09536743,-0.04171753,0.9945526,31,1,-0.09545898,-0.04171753,0.9945526,-35.35785,2.83223,-34.33377,3.95015,0.6607416,0.5556024,0,0,0,31,1,0.05552673,-0.03312683,0.9978943,35.52676,4.779465,-30.91008,4.623947,0.3934931,0.4404131,0,0,0,
49,49,20210608, 16:23:50,0.04388714,1.242604,-0.1576741,-0.004612901,0.7664695,0.02704016, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.31388 13.52683, R device_subscribe tmp O,-0.09536743,-0.04171753,0.9945526,31,1,-0.09545898,-0.04171753,0.9945526,-35.35785,2.83223,-34.33377,3.95015,0.6607416,0.5556024,0,0,0,31,1,0.05552673,-0.03312683,0.9978943,35.52676,4.779465,-30.91008,4.623947,0.3934931,0.4404131,0,0,0,
50,50,20210608, 16:23:50,0.04388714,1.242604,-0.1576741,-0.004612901,0.7664695,0.02704016, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.31388 13.52683, R device_subscribe tmp O,-0.09536743,-0.04171753,0.9945526,31,1,-0.09545898,-0.04171753,0.9945526,-35.35785,2.83223,-34.33377,3.95015,0.6607416,0.5556024,0,0,0,31,1,0.05552673,-0.03312683,0.9978943,35.52676,4.779465,-30.91008,4.623947,0.3934931,0.4404131,0,0,0,
51,51,20210608, 16:23:50,0.04424,1.242353,-0.1580618,-0.00402462,0.7671769,0.02608451, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.31388 13.52683, R device_subscribe tmp O,-0.09536743,-0.04171753,0.9945526,31,1,-0.09545898,-0.04171753,0.9945526,-35.35785,2.83223,-34.33377,3.95015,0.6607416,0.5556024,0,0,0,31,1,0.05552673,-0.03312683,0.9978943,35.52676,4.779465,-30.91008,4.623947,0.3934931,0.4404131,0,0,0,
52,52,20210608, 16:23:50,0.04424,1.242353,-0.1580618,-0.00402462,0.7671769,0.02608451, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.31388 13.52683, R device_subscribe tmp O,-0.09536743,-0.04171753,0.9945526,31,1,-0.09545898,-0.04171753,0.9945526,-35.35785,2.83223,-34.33377,3.95015,0.6607416,0.5556024,0,0,0,31,1,0.05552673,-0.03312683,0.9978943,35.52676,4.779465,-30.91008,4.623947,0.3934931,0.4404131,0,0,0,
53,53,20210608, 16:23:50,0.04424,1.242353,-0.1580618,-0.00402462,0.7671769,0.02608451, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.31388 13.52683, R device_subscribe tmp O,-0.09536743,-0.04171753,0.9945526,31,1,-0.09545898,-0.04171753,0.9945526,-35.35785,2.83223,-34.33377,3.95015,0.6607416,0.5556024,0,0,0,31,1,0.05552673,-0.03312683,0.9978943,35.52676,4.779465,-30.91008,4.623947,0.3934931,0.4404131,0,0,0,
54,54,20210608, 16:23:50,0.04466844,1.242123,-0.1584923,-0.003339689,0.7679913,0.02527637, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.31388 13.52683, R device_subscribe tmp O,-0.09536743,-0.04171753,0.9945526,31,1,-0.09545898,-0.04171753,0.9945526,-35.35785,2.83223,-34.33377,3.95015,0.6607416,0.5556024,0,0,0,31,1,0.05552673,-0.03312683,0.9978943,35.52676,4.779465,-30.91008,4.623947,0.3934931,0.4404131,0,0,0,
55,55,20210608, 16:23:50,0.04466844,1.242123,-0.1584923,-0.003339689,0.7679913,0.02527637, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.31388 13.52683, R device_subscribe tmp O,-0.09536743,-0.04171753,0.9945526,31,1,-0.09545898,-0.04171753,0.9945526,-35.35785,2.83223,-34.33377,3.95015,0.6607416,0.5556024,0,0,0,31,1,0.05552673,-0.03312683,0.9978943,35.52676,4.779465,-30.91008,4.623947,0.3934931,0.4404131,0,0,0,
56,56,20210608, 16:23:50,0.04466844,1.242123,-0.1584923,-0.003339689,0.7679913,0.02527637, E4_Gsr 1623137029.728 0.2254871, E4_Bvp 1623137031.31388 13.52683, R device_subscribe tmp O,-0.09536743,-0.04171753,0.9945526,31,1,-0.09545898,-0.04171753,0.9945526,-35.35785,2.83223,-34.33377,3.95015,0.6607416,0.5556024,0,0,0,31,1,0.05552673,-0.03312683,0.9978943,35.52676,4.779465,-30.91008,4.623947,0.3934931,0.4404131,0,0,0,
