,Date, Time, Left_pos.x, Left_pos.y, Left_pos.z, Left_rot.x, Left_rot.y, Left_rot.z, EDA, BVP, TMP, combined_x, combined_y, combined_z, r_bit, r_open, r_dir_x, r_dir_y, r_dir_z, r_gaze_origin_x, r_gaze_origin_y, r_gaze_origin_z, r_pupil, r_pupil_pos, r_pupil_pos_x, r_pupil_pos_y, r_frown, r_squeeze, r_widel_bit, l_open, l_dir_x, l_dir_y, l_dir_z, l_gaze_origin_x, l_gaze_origin_y, l_gaze_origin_z, l_pupil, l_pupil_pos, l_pupil_pos_x, l_pupil_pos_y, l_frown, l_squeeze, l_wide
2,20211028, 16:58:02,-0.3407397,1.095423,-0.09286803,-0.05803541,0.6804628,0.01165116, E4_Gsr 1635407882.648 3.561774, , R device_subscribe gsr O,-0.0352478,-0.1356506,0.9901276,31,0.7987975,-0.0353241,-0.13566589999999998,0.9901123,-36.33186,-3.687988,-24.634079999999997,5.350647,0.6534592,0.691692,0,0,0,31,0.9747261999999999,0.0027008059999999996,-0.13238529999999998,0.9911804,32.36809,-4.91835,-22.71809,5.171829,0.5073899000000001,0.7115672,0,0,0,
3,20211028, 16:58:02,-0.3407397,1.095423,-0.09286803,-0.05803541,0.6804628,0.01165116, E4_Gsr 1635407882.648 3.561774, , R device_subscribe gsr O,-0.0352478,-0.1356506,0.9901276,31,0.7987975,-0.0353241,-0.13566589999999998,0.9901123,-36.33186,-3.687988,-24.634079999999997,5.350647,0.6534592,0.691692,0,0,0,31,0.9747261999999999,0.0027008059999999996,-0.13238529999999998,0.9911804,32.36809,-4.91835,-22.71809,5.171829,0.5073899000000001,0.7115672,0,0,0,
4,20211028, 16:58:02,-0.3407397,1.095423,-0.09286803,-0.05803541,0.6804628,0.01165116, E4_Gsr 1635407882.648 3.561774, , R device_subscribe gsr O,-0.0352478,-0.1356506,0.9901276,31,0.7987975,-0.0353241,-0.13566589999999998,0.9901123,-36.33186,-3.687988,-24.634079999999997,5.350647,0.6534592,0.691692,0,0,0,31,0.9747261999999999,0.0027008059999999996,-0.13238529999999998,0.9911804,32.36809,-4.91835,-22.71809,5.171829,0.5073899000000001,0.7115672,0,0,0,
5,20211028, 16:58:02,-0.3407397,1.095423,-0.09286803,-0.05803541,0.6804628,0.01165116, E4_Gsr 1635407882.648 3.561774, , R device_subscribe gsr O,-0.0352478,-0.1356506,0.9901276,31,0.7987975,-0.0353241,-0.13566589999999998,0.9901123,-36.33186,-3.687988,-24.634079999999997,5.350647,0.6534592,0.691692,0,0,0,31,0.9747261999999999,0.0027008059999999996,-0.13238529999999998,0.9911804,32.36809,-4.91835,-22.71809,5.171829,0.5073899000000001,0.7115672,0,0,0,
6,20211028, 16:58:02,-0.3399724,1.094563,-0.09221491,-0.05383294,0.6810602,0.009437781, E4_Gsr 1635407882.648 3.561774, , R device_subscribe gsr O,-0.03077698,-0.1179962,0.9925232,31,0.7941921,-0.030807499999999998,-0.1180115,0.9925232,-36.29022,-3.569214,-24.56281,5.228394000000001,0.6510642,0.6838188000000001,0,0,0,31,0.9670004999999999,-0.001220703,-0.1065826,0.9942931999999999,32.38779,-4.91835,-22.71809,5.091995,0.5073899000000001,0.7071304,0,0,0,
7,20211028, 16:58:02,-0.3399724,1.094563,-0.09221491,-0.05383294,0.6810602,0.009437781, E4_Gsr 1635407882.648 3.561774, , R device_subscribe gsr O,-0.03077698,-0.1179962,0.9925232,31,0.7941921,-0.030807499999999998,-0.1180115,0.9925232,-36.29022,-3.569214,-24.56281,5.228394000000001,0.6510642,0.6838188000000001,0,0,0,31,0.9670004999999999,-0.001220703,-0.1065826,0.9942931999999999,32.38779,-4.91835,-22.71809,5.091995,0.5073899000000001,0.7071304,0,0,0,
8,20211028, 16:58:02,-0.3399724,1.094563,-0.09221491,-0.05383294,0.6810602,0.009437781, E4_Gsr 1635407882.648 3.561774, , R device_subscribe gsr O,-0.03077698,-0.1179962,0.9925232,31,0.7941921,-0.030807499999999998,-0.1180115,0.9925232,-36.29022,-3.569214,-24.56281,5.228394000000001,0.6510642,0.6838188000000001,0,0,0,31,0.9670004999999999,-0.001220703,-0.1065826,0.9942931999999999,32.38779,-4.91835,-22.71809,5.091995,0.5073899000000001,0.7071304,0,0,0,
9,20211028, 16:58:02,-0.3391634,1.093825,-0.0916099,-0.05042627,0.6819506,0.008465204, E4_Gsr 1635407882.648 3.561774, , R device_subscribe gsr O,-0.01094055,-0.08378601,0.9964142,31,0.7939314000000001,-0.03726196,-0.1102448,0.9931946,-36.285579999999996,-3.570297,-24.21629,5.136794999999999,0.6513334,0.6788476999999999,0,0,0,31,0.9717394,-0.004455565999999999,-0.07727051,0.996994,32.40637,-4.91835,-22.71809,5.053635,0.5073223,0.7021533,0,0,0,
10,20211028, 16:58:02,-0.3391634,1.093825,-0.0916099,-0.05042627,0.6819506,0.008465204, E4_Gsr 1635407882.648 3.561774, , R device_subscribe gsr O,-0.01094055,-0.08378601,0.9964142,31,0.7939314000000001,-0.03726196,-0.1102448,0.9931946,-36.285579999999996,-3.570297,-24.21629,5.136794999999999,0.6513334,0.6788476999999999,0,0,0,31,0.9717394,-0.004455565999999999,-0.07727051,0.996994,32.40637,-4.91835,-22.71809,5.053635,0.5073223,0.7021533,0,0,0,
11,20211028, 16:58:02,-0.3391634,1.093825,-0.0916099,-0.05042627,0.6819506,0.008465204, E4_Gsr 1635407882.648 3.561774, , R device_subscribe gsr O,-0.01094055,-0.08378601,0.9964142,31,0.7939314000000001,-0.03726196,-0.1102448,0.9931946,-36.285579999999996,-3.570297,-24.21629,5.136794999999999,0.6513334,0.6788476999999999,0,0,0,31,0.9717394,-0.004455565999999999,-0.07727051,0.996994,32.40637,-4.91835,-22.71809,5.053635,0.5073223,0.7021533,0,0,0,
